transactionID,carrierID,customerID,amount,date
608,2,814,13.35,2009-08-30 03:15:53
609,1,103,18.09,2009-12-04 11:47:43
610,2,357,7.22,2006-11-20 08:38:43
611,3,860,9.99,2007-04-23 06:25:16
612,2,609,18.3,2009-03-26 02:54:04
613,1,991,9.51,2005-08-03 14:40:52
614,1,792,19.76,2009-01-18 20:44:35
615,2,40,8.05,2006-08-25 21:11:30
616,1,307,13.19,2008-06-19 06:14:31
617,3,526,7.7,2005-12-14 09:31:15
618,1,704,5.39,2009-09-24 11:55:59
619,1,782,17.33,2005-04-21 13:19:58
620,1,727,6.5,2009-09-12 07:04:56
621,1,653,18.21,2007-02-08 19:53:18
622,3,519,19.95,2008-11-29 07:17:57
623,3,46,10.3,2006-02-03 16:33:42
624,1,154,15.57,2006-07-08 21:44:59
625,3,128,10.95,2007-03-20 02:44:45
626,3,274,6.53,2009-05-08 18:26:34
627,2,127,15.41,2007-12-24 22:51:01
628,2,49,8.3,2006-11-12 04:13:03
629,1,210,15.94,2006-04-30 08:32:17
630,2,694,18.88,2008-08-02 11:51:54
631,1,99,18.08,2008-03-02 20:15:41
632,1,824,6.63,2009-12-31 02:34:56
633,1,237,8.78,2005-05-08 08:33:23
634,1,933,9.46,2005-07-13 21:48:40
635,2,173,11.74,2007-07-11 18:30:36
636,1,424,8.29,2008-07-26 06:14:04
637,2,701,18.77,2005-05-15 08:32:25
638,3,793,19.69,2005-09-09 02:03:50
639,2,583,19.64,2006-07-28 19:46:43
640,2,792,18.12,2008-03-13 17:30:38
641,3,972,19.24,2007-08-09 07:05:17
642,1,620,14.57,2009-02-01 08:09:14
643,1,292,8.32,2008-01-06 21:03:23
644,3,387,12.04,2006-06-22 23:11:57
645,3,903,9.2,2009-09-02 00:42:45
646,1,731,19.04,2008-08-13 00:19:57
647,1,818,9.91,2007-03-08 22:07:48
648,1,673,5.36,2006-06-10 19:59:04
649,3,501,16.15,2008-06-28 04:20:40
650,2,890,17.7,2006-05-17 07:36:17
651,3,132,16.09,2005-08-29 09:38:56
652,1,687,10.93,2006-01-23 09:11:41
653,1,837,14.83,2008-11-25 07:29:37
654,1,753,18.84,2005-06-08 01:10:10
655,1,553,13.76,2007-07-27 03:05:31
656,3,346,18.41,2008-09-02 15:27:21
657,2,395,18.75,2009-01-19 17:44:54
658,3,306,16.68,2005-09-25 00:43:54
659,1,678,5.23,2005-02-02 05:26:57
660,1,225,9.56,2007-03-10 16:55:16
661,1,589,12.05,2009-06-18 16:59:48
662,2,392,17.53,2005-01-29 13:09:28
663,2,976,14.68,2009-06-26 06:52:10
664,1,352,19.64,2005-06-14 08:01:55
665,2,142,10.24,2009-10-14 12:03:04
666,3,768,15.93,2007-09-04 02:32:16
667,3,290,18.37,2005-01-09 02:08:23
668,3,704,10.42,2009-09-15 06:29:34
669,3,408,7.43,2008-01-14 23:55:42
670,3,182,11.17,2005-12-14 17:43:04
671,1,242,17.93,2005-08-14 09:04:42
672,3,276,13.24,2009-04-25 11:06:29
673,3,192,5.96,2008-03-12 18:17:33
674,2,270,19.49,2008-10-28 01:21:15
675,2,807,13.54,2005-06-10 18:33:50
676,2,425,16.71,2009-07-10 22:53:57
677,1,534,12.34,2005-08-05 15:59:33
678,1,203,14.35,2009-01-11 05:32:57
679,1,252,17.6,2007-06-15 06:17:07
680,1,70,7.32,2007-02-22 19:51:31
681,3,164,18.09,2006-03-18 06:16:16
682,3,906,5.96,2005-05-08 04:42:20
683,3,421,17.95,2007-08-07 13:09:25
684,1,800,15.06,2005-04-18 19:20:48
685,3,166,10.32,2007-07-10 14:37:28
686,2,766,19.26,2007-07-10 08:49:10
687,1,575,12.4,2006-10-02 18:49:57
688,1,993,5.4,2007-08-26 19:42:18
689,1,422,15.23,2008-12-22 12:06:26
690,2,268,14.01,2005-01-24 13:17:34
691,1,445,16.55,2005-11-28 00:23:54
692,2,45,8.35,2006-12-20 12:29:22
693,3,139,13.1,2007-09-29 09:52:14
694,1,428,14.39,2006-07-18 09:09:54
695,2,404,12.91,2009-11-12 08:35:59
696,2,936,9.33,2005-10-15 20:25:20
697,2,719,5.38,2008-10-08 05:59:21
698,3,469,6.0,2009-03-14 05:27:43
699,2,737,9.31,2005-07-16 09:33:01
700,1,649,13.76,2008-05-31 15:09:47
701,2,188,11.35,2007-08-19 06:02:50
702,1,982,5.81,2005-05-03 02:49:58
703,2,550,7.23,2009-05-08 14:21:39
704,3,910,9.2,2006-03-03 11:10:47
705,3,69,12.14,2009-05-27 23:03:12
706,2,816,17.21,2009-03-05 19:56:49
707,3,300,10.55,2006-11-19 17:42:42
708,3,149,16.37,2005-12-18 05:46:01
709,2,195,15.24,2005-11-25 13:37:18
710,2,79,7.62,2009-03-07 01:30:53
711,2,256,15.1,2008-08-30 04:32:34
712,2,278,5.95,2005-12-03 08:43:27
713,2,988,13.12,2009-11-27 04:50:25
714,1,88,6.23,2009-12-24 08:25:56
715,2,467,19.54,2005-08-03 13:23:07
716,1,173,6.99,2008-07-15 07:59:22
717,2,908,11.85,2006-08-28 11:18:25
718,3,653,8.2,2006-06-08 12:21:10
719,3,339,12.94,2008-02-15 22:14:06
720,3,906,11.63,2006-01-31 23:16:39
721,3,69,16.65,2005-08-02 12:47:38
722,1,552,15.54,2008-05-21 12:22:01
723,1,742,9.85,2007-12-08 17:10:32
724,3,278,13.95,2005-02-07 01:40:24
725,1,304,17.85,2007-08-28 05:01:42
726,1,969,17.83,2009-07-21 17:50:43
727,3,13,10.13,2005-11-28 17:52:42
728,2,33,16.9,2006-09-16 00:45:49
729,1,785,13.81,2006-06-04 03:47:20
730,2,143,11.63,2007-02-11 08:55:58
731,2,358,5.31,2007-07-02 16:07:15
732,1,922,16.21,2009-08-15 11:42:06
733,1,472,6.51,2007-03-13 04:27:26
734,3,882,10.32,2006-08-09 21:36:12
735,3,381,18.96,2006-12-17 21:40:43
736,2,552,17.47,2008-05-15 08:52:52
737,1,793,6.44,2008-11-27 12:36:50
738,1,516,11.04,2006-10-05 13:18:03
739,3,400,14.11,2007-07-04 13:49:01
740,2,426,7.53,2008-03-26 08:54:05
741,3,812,14.2,2009-08-01 00:32:33
742,3,47,19.87,2009-02-15 15:35:01
743,2,999,5.76,2008-10-17 01:23:28
744,3,634,18.39,2006-02-23 06:32:14
745,1,814,7.06,2007-09-19 10:07:50
746,3,196,12.75,2007-10-10 17:28:50
747,3,686,17.19,2005-09-07 19:39:58
748,2,371,17.7,2005-05-06 05:53:13
749,1,689,17.51,2007-11-03 23:35:22
750,3,560,12.3,2009-04-15 22:12:34
751,2,376,9.73,2009-07-16 07:21:27
752,3,373,12.17,2009-04-28 00:02:52
753,1,160,7.47,2006-12-04 18:50:49
754,2,943,13.95,2009-08-11 05:52:54
755,2,113,13.04,2005-01-30 22:20:19
756,2,927,19.61,2005-07-20 05:00:15
757,3,199,14.93,2006-03-07 21:51:43
758,1,944,10.08,2005-03-07 21:11:18
759,3,620,16.65,2007-06-03 11:30:16
760,1,196,17.4,2008-11-16 10:31:16
761,1,873,13.95,2008-08-07 01:59:18
762,3,970,14.49,2007-03-15 03:48:17
763,2,378,7.66,2009-01-06 20:57:48
764,3,965,15.14,2007-02-24 23:26:09
765,1,632,17.34,2008-02-28 14:28:08
766,2,337,12.62,2005-08-12 06:43:48
767,2,505,18.38,2006-10-29 08:18:55
768,3,645,18.57,2007-07-08 20:49:37
769,3,623,19.88,2006-11-02 10:42:31
770,3,322,15.32,2006-08-01 19:19:07
771,3,904,6.98,2006-09-05 13:20:38
772,1,95,17.97,2009-12-25 01:33:40
773,1,666,6.57,2005-11-30 20:59:41
774,3,32,15.06,2006-06-20 02:26:28
775,1,773,12.83,2007-11-13 19:09:14
776,1,669,16.75,2009-03-05 15:30:36
777,2,47,12.29,2005-11-28 14:55:42
778,1,553,10.35,2006-01-22 16:12:57
779,2,370,16.49,2005-12-11 01:26:17
780,3,36,11.63,2006-09-09 08:38:11
781,2,473,10.05,2009-06-26 10:56:32
782,2,552,12.43,2009-03-16 15:27:16
783,2,583,18.38,2008-12-03 22:12:04
784,2,642,11.8,2009-02-23 22:12:38
785,3,79,9.98,2009-04-05 02:51:49
786,3,300,16.49,2009-03-03 00:20:50
787,3,310,13.58,2005-07-07 12:56:39
788,3,811,14.44,2009-09-08 11:39:56
789,1,517,10.87,2007-03-29 21:26:11
790,2,373,5.02,2009-11-06 07:04:28
791,2,385,6.78,2005-06-18 11:10:15
792,2,505,19.26,2007-05-19 05:02:33
793,1,164,19.05,2007-09-25 06:01:01
794,1,711,17.27,2007-08-10 12:12:17
795,2,612,11.17,2009-09-28 13:32:28
796,3,153,9.75,2007-06-12 17:14:21
797,2,437,15.1,2006-04-23 07:11:52
798,3,346,16.92,2009-11-21 11:20:01
799,2,491,18.44,2008-06-30 10:39:37
800,2,574,18.96,2005-01-25 02:49:21
801,2,174,9.6,2009-06-07 01:46:17
802,3,427,7.54,2005-02-01 06:15:47
803,1,417,17.74,2005-05-24 00:46:03
804,3,416,17.14,2009-05-04 20:00:05
805,2,316,14.37,2005-02-20 05:30:26
806,3,594,19.54,2007-09-17 19:17:07
807,1,737,17.19,2009-04-20 00:57:35
808,3,270,17.86,2006-02-01 20:07:13
809,2,700,14.31,2007-01-04 03:34:14
810,3,196,17.19,2009-10-10 08:20:37
811,2,342,19.04,2005-04-18 06:32:06
812,2,135,13.42,2009-09-16 16:26:02
813,1,951,16.64,2009-11-20 03:58:47
814,2,801,5.99,2007-09-29 02:54:13
815,3,395,19.66,2005-03-12 10:26:18
816,3,232,10.47,2008-09-06 04:59:03
817,3,555,7.02,2005-03-09 06:43:25
818,2,616,5.55,2007-02-22 23:11:01
819,1,503,14.74,2009-02-03 06:58:16
820,3,551,13.95,2006-04-17 02:09:27
821,3,318,18.34,2009-03-30 18:11:12
822,3,174,6.43,2007-12-12 23:33:57
823,2,278,8.18,2009-08-19 06:15:15
824,3,976,17.09,2005-08-13 07:50:37
825,1,512,19.77,2005-09-07 14:46:03
826,2,619,7.19,2005-08-26 01:43:26
827,2,625,11.93,2007-04-10 03:43:10
828,1,507,13.88,2009-06-28 04:30:24
829,3,492,15.26,2006-10-07 02:15:05
830,2,992,18.3,2008-03-31 18:24:03
831,3,826,19.08,2005-05-04 21:48:50
832,1,920,17.41,2007-06-12 10:57:10
833,2,4,13.01,2008-01-11 15:25:52
834,3,181,18.81,2009-03-28 11:45:07
835,1,874,15.04,2007-09-01 08:09:13
836,3,272,18.54,2006-02-19 02:01:55
837,1,975,7.17,2009-03-20 10:54:02
838,2,461,16.31,2007-10-31 13:04:27
839,2,423,18.64,2005-01-13 22:25:40
840,2,454,18.73,2005-01-19 02:25:18
841,2,107,10.88,2006-01-25 14:48:29
842,2,422,14.75,2009-09-13 06:26:13
843,3,366,11.09,2006-01-16 09:07:05
844,3,502,17.66,2005-06-07 07:08:16
845,1,820,18.21,2006-10-04 20:04:56
846,3,294,6.8,2008-11-02 05:25:31
847,3,44,16.78,2009-08-26 20:39:19
848,1,604,7.7,2005-04-22 20:54:55
849,1,640,10.24,2008-10-31 19:28:16
850,3,91,15.51,2006-02-25 02:57:22
851,2,855,6.68,2008-11-18 11:04:57
852,1,475,13.32,2007-04-24 19:12:50
853,3,674,6.7,2009-10-28 18:53:28
854,2,290,16.51,2007-11-18 12:04:35
855,1,261,12.12,2008-03-01 18:42:31
856,3,253,10.57,2009-07-26 22:06:59
857,3,831,12.09,2007-06-03 07:32:53
858,1,741,15.01,2007-12-11 23:32:00
859,3,373,12.49,2009-04-11 12:42:08
860,3,564,7.53,2005-09-07 09:25:06
861,1,239,11.39,2005-03-13 19:33:49
862,2,137,12.62,2009-08-04 04:26:02
863,2,91,9.91,2007-02-09 22:03:42
864,2,897,18.68,2005-01-15 13:33:02
865,3,20,5.0,2006-12-04 21:48:46
866,3,547,5.34,2008-06-09 12:58:40
867,2,935,12.96,2009-02-04 15:17:45
868,1,404,16.1,2008-05-26 15:01:06
869,1,397,11.49,2006-06-09 01:31:50
870,3,900,19.41,2006-06-07 01:28:50
871,1,118,15.01,2009-07-06 01:02:56
872,1,57,9.96,2008-03-01 18:27:53
873,2,142,13.18,2007-02-03 15:02:51
874,2,532,15.71,2006-05-09 13:34:59
875,3,561,10.21,2006-03-24 22:15:51
876,2,143,11.7,2006-07-23 18:48:54
877,2,896,11.69,2005-07-10 02:35:29
878,2,42,7.62,2007-11-14 09:17:33
879,3,675,5.85,2005-09-09 04:04:50
880,2,550,9.42,2005-06-08 01:56:11
881,3,141,11.28,2005-01-28 11:33:23
882,2,705,12.61,2005-03-22 21:44:31
883,1,432,14.03,2008-05-24 21:58:50
884,2,993,13.17,2007-02-07 11:42:10
885,3,47,9.78,2008-03-02 06:06:15
886,3,548,15.0,2008-08-21 10:30:23
887,2,412,16.52,2007-05-31 06:15:19
888,1,962,18.23,2005-03-20 08:27:07
889,3,19,6.21,2005-03-01 05:52:25
890,1,809,7.29,2005-11-18 00:42:07
891,2,409,14.38,2008-02-17 01:39:34
892,3,267,15.56,2008-12-07 23:26:35
893,3,534,18.02,2006-04-21 13:32:29
894,2,36,11.41,2008-07-26 03:47:09
895,1,25,10.67,2006-01-25 17:13:34
896,3,357,8.83,2009-10-01 04:49:01
897,2,141,15.74,2005-09-14 13:01:50
898,2,523,10.16,2009-08-25 13:18:55
899,1,604,11.37,2009-12-11 09:58:41
900,2,304,14.17,2009-06-10 19:14:41
901,3,904,9.39,2008-02-04 22:43:27
902,3,717,12.98,2006-04-04 03:39:07
903,2,606,7.72,2006-02-14 17:44:39
904,1,600,10.85,2006-04-16 19:30:37
905,3,472,18.55,2006-03-20 04:34:29
906,1,96,16.22,2006-06-09 14:51:39
907,1,890,11.11,2007-04-09 19:25:31
908,3,984,16.49,2008-03-14 19:38:23
909,2,864,5.51,2005-11-07 07:42:48
910,3,191,9.88,2008-05-15 13:27:58
911,3,3,17.57,2007-05-17 14:38:29
912,1,238,9.95,2008-04-11 05:17:57
913,1,585,9.74,2008-09-10 12:50:08
914,1,207,6.74,2007-11-15 16:29:48
915,3,734,6.49,2008-10-08 22:39:43
916,2,373,16.21,2006-04-02 14:26:55
917,2,798,12.04,2007-01-07 13:49:30
918,3,284,17.01,2009-06-25 16:51:29
919,3,451,5.47,2006-08-24 13:10:36
920,1,486,11.76,2008-12-21 18:52:53
921,3,254,8.68,2008-10-05 22:05:34
922,1,650,6.63,2008-07-01 14:21:17
923,3,906,9.73,2009-01-16 17:38:24
924,1,253,18.23,2005-05-12 12:54:59
925,1,506,8.45,2006-12-23 13:45:59
926,1,848,13.99,2009-05-15 01:08:25
927,1,108,10.1,2006-05-11 17:44:10
928,1,184,10.19,2009-09-20 02:27:37
929,3,839,10.48,2008-01-14 20:51:10
930,1,980,16.25,2008-11-04 12:59:58
931,3,646,14.22,2007-11-27 23:50:35
932,1,380,14.5,2007-03-20 22:51:01
933,3,21,14.38,2007-12-04 21:26:05
934,1,136,15.03,2007-03-31 22:44:28
935,1,594,15.55,2005-08-06 13:06:50
936,1,606,17.34,2009-05-26 08:00:07
937,3,43,6.2,2009-03-17 01:53:11
938,3,755,10.65,2005-11-02 10:29:36
939,2,575,12.52,2006-09-14 03:34:13
940,2,328,17.15,2007-07-29 10:32:03
941,3,276,6.11,2008-10-26 22:10:58
942,1,664,17.67,2005-05-07 07:05:40
943,1,725,17.65,2006-07-29 19:01:50
944,2,224,13.42,2006-05-29 02:18:54
945,2,893,10.01,2006-02-28 13:27:04
946,2,750,16.08,2009-03-09 11:46:11
947,2,957,13.99,2009-06-17 06:13:56
948,1,953,14.25,2007-07-31 19:07:12
949,3,44,14.6,2005-08-05 01:12:36
950,3,101,8.38,2009-05-16 14:07:13
951,1,839,11.51,2006-08-06 08:31:36
952,1,13,13.38,2007-11-05 18:59:39
953,1,454,13.31,2008-11-07 03:38:30
954,2,183,13.14,2009-02-11 02:07:30
955,3,470,13.98,2007-09-11 04:24:30
956,1,280,16.02,2009-10-21 05:08:15
957,3,981,9.87,2009-07-27 22:24:15
958,1,478,14.21,2005-09-04 08:18:31
959,2,92,19.95,2006-06-16 10:10:54
960,2,592,14.22,2007-09-03 19:47:01
961,2,825,17.27,2009-03-02 14:30:00
962,3,423,7.76,2009-04-27 22:41:14
963,1,795,5.07,2008-11-17 02:01:37
964,1,710,8.39,2007-03-14 17:52:20
965,3,649,19.64,2005-08-24 18:43:10
966,2,346,17.32,2006-05-21 15:35:07
967,1,498,10.45,2006-10-12 01:22:20
968,2,738,8.28,2009-02-25 14:01:36
969,3,214,13.76,2009-09-11 18:15:55
970,3,154,12.58,2009-04-10 19:44:52
971,1,547,12.22,2005-07-12 12:25:40
972,3,171,8.3,2006-02-23 16:54:39
973,2,43,7.31,2008-10-30 07:06:24
974,1,715,13.11,2009-08-13 08:24:12
975,2,165,12.85,2005-01-21 13:05:36
976,2,247,19.45,2008-09-05 10:45:48
977,1,586,18.79,2009-01-28 18:04:30
978,3,364,16.9,2007-09-10 03:03:30
979,1,575,17.55,2009-01-26 02:42:01
980,3,994,13.79,2009-03-01 20:23:29
981,1,86,6.83,2005-10-13 17:50:21
982,3,610,12.29,2005-07-23 22:48:18
983,3,301,15.86,2005-03-29 02:09:57
984,2,242,9.88,2009-11-26 07:45:07
985,1,299,7.61,2008-03-29 18:41:52
986,3,648,19.58,2007-07-16 06:52:39
987,1,458,9.08,2006-04-18 01:41:15
988,2,286,15.64,2006-01-28 07:07:49
989,3,552,5.43,2007-11-07 10:35:56
990,1,818,15.63,2006-06-30 13:30:46
991,2,626,12.76,2007-12-20 15:03:54
992,1,810,9.19,2005-03-04 08:27:18
993,2,446,11.16,2005-11-10 02:47:42
994,1,135,12.39,2009-04-21 13:20:47
995,1,970,16.14,2008-08-09 19:36:04
996,1,586,14.53,2008-02-22 18:30:47
997,2,818,14.91,2008-12-03 01:35:41
998,3,705,11.15,2007-11-01 12:48:25
999,3,25,17.06,2009-10-19 08:39:23
1000,2,117,18.85,2008-08-13 06:14:40
1001,2,109,14.55,2006-07-11 08:35:38
1002,3,183,17.15,2005-05-08 00:35:09
1003,2,909,17.35,2005-09-09 12:31:17
1004,1,412,12.09,2006-05-04 20:14:33
1005,3,445,11.71,2008-05-03 06:38:49
1006,3,287,16.29,2007-03-28 06:39:17
1007,2,370,10.98,2005-04-11 17:55:04
1008,3,456,18.53,2006-09-14 21:09:37
1009,3,791,5.22,2008-09-30 05:43:49
1010,1,294,14.49,2009-06-19 22:18:33
1011,2,736,8.78,2007-04-06 16:26:04
1012,1,128,13.68,2007-08-02 22:20:47
1013,2,911,9.31,2009-07-06 10:51:26
1014,1,879,19.66,2009-11-08 12:59:35
1015,3,228,12.03,2005-02-24 05:30:29
1016,1,762,12.44,2007-11-16 04:16:51
1017,3,94,18.05,2006-02-19 21:25:14
1018,1,651,15.59,2005-08-30 04:48:15
1019,1,943,14.29,2008-11-02 09:05:12
1020,1,79,7.53,2008-08-29 19:14:12
1021,2,269,10.06,2009-07-24 15:04:02
1022,2,737,14.06,2005-11-03 00:46:02
1023,3,803,9.19,2006-02-23 23:35:42
1024,2,291,8.78,2006-09-30 14:22:58
1025,2,771,8.04,2005-11-10 23:46:01
1026,1,595,5.01,2007-06-23 02:23:53
1027,3,253,8.43,2009-03-24 06:58:13
1028,1,708,12.09,2006-04-20 03:23:18
1029,2,670,18.85,2005-05-03 05:04:32
1030,1,821,13.8,2005-01-02 03:29:22
1031,1,43,17.29,2005-09-07 23:45:12
1032,3,164,5.53,2005-02-17 03:49:38
1033,2,896,11.56,2009-03-12 21:01:08
1034,3,445,19.8,2006-03-07 10:32:43
1035,3,453,11.36,2009-05-17 05:03:23
1036,1,770,9.15,2007-02-23 21:43:10
1037,3,984,10.66,2009-06-28 17:19:49
1038,2,649,12.68,2009-07-28 19:37:58
1039,2,805,12.84,2005-04-18 22:51:52
1040,3,410,17.35,2005-08-05 08:07:43
1041,3,953,12.04,2008-11-30 01:21:32
1042,3,259,12.4,2009-11-20 09:18:16
1043,2,556,10.52,2009-08-25 17:19:52
1044,2,46,6.77,2006-03-10 01:04:21
1045,1,979,18.36,2006-09-25 03:30:49
1046,3,92,13.14,2006-04-23 06:31:19
1047,2,21,5.46,2007-03-03 08:12:42
1048,2,613,11.66,2008-03-31 09:30:16
1049,2,336,12.22,2007-05-23 01:19:17
1050,2,662,6.82,2005-11-26 02:36:43
1051,2,461,18.41,2006-12-15 15:13:33
1052,3,619,7.26,2008-11-02 01:36:48
1053,1,825,15.77,2007-01-10 14:58:39
1054,1,681,8.74,2009-03-08 00:34:03
1055,3,26,16.05,2009-05-20 01:43:50
1056,1,901,19.11,2009-11-29 08:01:56
1057,2,521,14.76,2009-05-23 06:08:57
1058,1,395,18.58,2008-09-07 17:35:34
1059,2,332,9.87,2009-03-24 17:28:43
1060,3,241,16.64,2008-07-23 01:16:38
1061,2,897,9.19,2009-01-22 15:11:30
1062,2,685,19.73,2008-01-24 05:52:31
1063,1,77,11.91,2006-07-23 14:39:08
1064,2,271,19.24,2007-07-25 00:17:23
1065,2,80,9.44,2009-02-16 07:26:05
1066,2,891,14.07,2007-01-31 14:29:07
1067,2,466,11.29,2006-03-25 04:58:41
1068,1,118,18.05,2007-08-20 21:00:26
1069,3,678,17.08,2008-08-31 21:00:17
1070,1,901,16.96,2007-01-09 15:48:28
1071,3,263,18.96,2005-05-24 09:24:35
1072,1,798,5.0,2007-01-02 03:53:06
1073,3,332,5.85,2005-09-12 17:34:27
1074,1,664,11.56,2005-04-16 23:59:40
1075,1,398,6.22,2006-08-21 19:36:31
1076,3,328,11.72,2006-06-19 21:11:52
1077,2,579,9.68,2006-11-26 06:49:58
1078,1,840,11.3,2006-04-18 17:41:40
1079,1,744,8.48,2008-10-25 04:53:25
1080,2,815,12.95,2007-09-11 19:54:20
1081,1,827,15.98,2007-01-12 03:40:45
1082,2,240,16.1,2009-08-26 06:10:03
1083,2,786,17.07,2007-01-21 19:03:27
1084,3,655,5.3,2007-11-26 09:09:45
1085,3,407,5.69,2007-04-07 03:05:09
1086,3,980,10.04,2006-03-31 17:51:35
1087,1,496,7.45,2009-02-05 21:10:16
1088,2,677,16.75,2005-11-27 19:50:47
1089,2,486,7.97,2005-08-20 09:13:48
1090,1,965,19.85,2009-06-26 01:12:16
1091,3,119,8.32,2008-09-13 08:43:28
1092,3,24,18.61,2006-07-17 09:16:32
1093,2,721,17.48,2006-03-16 15:03:48
1094,1,667,10.02,2008-04-14 01:02:25
1095,3,748,15.86,2005-12-06 09:57:19
1096,1,597,8.99,2006-01-12 12:34:35
1097,3,951,9.93,2005-03-01 05:28:02
1098,2,107,16.8,2009-11-12 16:25:09
1099,2,447,8.57,2005-12-17 07:04:37
1100,2,455,11.83,2005-07-29 05:05:35
1101,3,512,5.62,2009-10-15 20:48:02
1102,1,195,19.58,2008-04-13 16:01:51
1103,1,453,5.28,2005-01-20 17:10:25
1104,3,724,11.5,2006-08-22 08:04:08
1105,1,323,16.95,2006-04-30 05:58:09
1106,2,471,8.25,2006-08-02 15:04:24
1107,1,3,9.54,2007-06-06 15:46:05
1108,2,475,7.18,2006-08-25 23:43:05
1109,3,672,14.43,2009-12-09 11:43:40
1110,2,818,13.56,2005-08-04 12:21:02
1111,3,849,10.4,2008-08-07 16:21:02
1112,1,221,16.46,2005-09-16 03:06:28
1113,2,188,7.99,2005-03-30 16:38:52
1114,2,836,9.46,2005-03-05 03:53:00
1115,3,673,8.91,2008-03-25 07:32:48
1116,2,350,18.39,2009-11-06 04:04:38
1117,2,605,16.64,2008-01-16 05:24:39
1118,3,270,10.16,2007-01-19 04:34:31
1119,3,478,8.99,2009-12-09 00:49:09
1120,2,463,6.9,2005-11-27 15:33:15
1121,2,503,13.34,2009-11-20 08:56:48
1122,3,829,19.41,2005-02-07 10:36:16
1123,1,212,8.32,2009-03-17 22:02:08
1124,3,229,19.88,2008-06-11 12:06:03
1125,2,554,12.6,2006-11-13 06:22:10
1126,1,185,17.84,2008-12-30 07:05:30
1127,1,783,6.45,2005-02-03 05:42:40
1128,3,144,12.5,2005-11-04 17:55:44
1129,1,53,8.58,2009-11-21 11:04:54
1130,1,954,15.53,2006-04-10 11:35:53
1131,1,193,12.51,2006-03-13 18:29:30
1132,1,857,7.07,2008-01-28 06:37:14
1133,2,812,10.62,2007-12-13 16:07:20
1134,3,419,9.64,2006-11-13 12:06:16
1135,1,210,8.76,2006-01-14 15:59:43
1136,1,657,15.62,2006-04-20 08:44:27
1137,3,325,13.2,2009-10-14 19:09:05
1138,1,214,9.83,2007-12-01 04:37:40
1139,2,365,8.75,2005-02-17 03:01:18
1140,1,203,5.84,2006-05-26 10:15:22
1141,1,558,6.82,2007-04-21 00:37:12
1142,2,606,5.1,2006-04-24 11:34:05
1143,3,307,9.92,2005-06-12 20:41:47
1144,3,898,5.72,2008-12-27 07:19:58
1145,2,687,18.99,2006-12-25 21:12:04
1146,3,346,15.02,2007-08-09 22:21:31
1147,2,658,12.3,2008-05-15 00:15:34
1148,1,689,11.28,2008-08-26 18:08:59
1149,1,611,18.11,2006-02-13 02:09:35
1150,1,927,15.52,2007-06-15 23:53:10
1151,1,494,18.03,2007-01-22 21:32:30
1152,3,224,10.77,2007-02-27 12:29:13
1153,2,313,15.21,2009-07-10 00:58:55
1154,2,633,11.41,2008-09-13 20:06:22
1155,3,331,16.43,2007-02-12 04:22:48
1156,1,27,9.83,2008-01-10 13:22:55
1157,1,236,14.19,2005-02-11 06:56:01
1158,3,640,5.4,2005-08-19 19:57:03
1159,3,918,16.13,2006-04-11 12:14:45
1160,1,499,14.79,2007-09-24 19:27:56
1161,3,125,17.88,2005-01-26 14:09:51
1162,1,835,10.68,2005-11-07 17:47:03
1163,3,120,17.62,2007-11-11 12:51:32
1164,1,604,8.29,2005-02-28 19:23:48
1165,3,265,18.21,2005-11-09 06:51:49
1166,3,583,7.25,2006-03-11 16:31:48
1167,1,460,9.33,2008-11-09 17:01:50
1168,3,141,10.05,2008-03-26 07:16:17
1169,1,897,9.72,2005-06-14 23:32:24
1170,2,940,18.59,2006-11-22 05:55:30
1171,3,538,8.65,2007-09-09 01:59:24
1172,3,565,17.66,2006-02-01 05:11:08
1173,3,638,17.79,2007-09-03 14:23:50
1174,1,17,8.05,2006-06-21 23:36:54
1175,2,371,12.8,2007-10-31 09:51:52
1176,3,755,9.66,2006-10-04 07:37:01
1177,2,555,13.48,2008-06-28 08:01:47
1178,2,456,5.44,2005-03-25 17:13:13
1179,3,930,11.04,2005-07-28 20:13:23
1180,2,989,13.54,2007-07-04 17:33:19
1181,2,899,19.33,2009-12-24 19:36:15
1182,1,367,18.7,2009-08-09 04:56:38
1183,1,680,5.33,2009-11-11 05:30:30
1184,2,102,8.29,2008-08-04 04:41:42
1185,2,259,6.34,2007-12-07 11:01:48
1186,1,461,10.02,2009-03-06 08:40:35
1187,2,832,14.63,2005-03-25 08:14:47
1188,2,406,10.09,2009-12-01 07:13:47
1189,1,350,18.05,2005-12-05 08:25:12
1190,1,901,13.73,2007-08-25 22:35:46
1191,1,187,6.05,2008-04-20 09:53:10
1192,1,205,10.68,2006-10-13 00:47:13
1193,1,308,15.27,2006-05-14 07:58:49
1194,2,797,8.51,2008-06-04 23:04:39
1195,3,469,11.67,2009-06-02 16:20:18
1196,1,555,13.2,2006-12-09 14:19:58
1197,3,813,10.08,2006-12-22 23:41:50
1198,2,411,15.51,2007-09-07 23:41:04
1199,1,339,6.71,2009-09-25 05:36:47
1200,2,397,18.75,2006-08-02 15:46:06
1201,1,103,14.95,2009-03-02 15:25:46
1202,2,892,12.96,2009-09-22 15:35:17
1203,1,600,17.95,2006-10-12 16:12:26
1204,2,38,6.96,2005-10-01 08:05:43
1205,1,586,13.42,2008-01-01 04:09:02
